reviews,sentiment,sentiment_label
"like british airway world traveller plus product . seat comfy food good . crew flight attentive friendly especially csm came round introduced u made sure comfortable . bar closed half way flight cancun ’ uplift alcoholic drink cancun . juice , water , tea coffee available . full flight . criticism british airway premium economy feel like actively try split family unless pay £100 pre book seat . majority drink served plastic glass . inflight snack available 11 hour flight . ’ upgraded version economy , airline like qantas singapore airline business minus . still worth extra though .",0.1513157894736842,positive
"come boarding cabin luggage taken , `` plane full '' . asked take cabin , large notebook electronics , nothing change . , sitting plane , holding notebook several pack luggage , think stand stuff hand passport control line warsaw . people around come plane cabin luggage !",0.1880952380952381,positive
"stinking nappy changed business cabin throughout flight miami . four u one family travelling british airway business . british airway gold card member . member british airway executive club since 1979. ever fly british airway , first class business class . become habit fly ba trust safety . regular long haul flight booked british airway first business next year . often fly usa . wife used virgin atlantic gold card however sadly returned ba virgin first class seat product . even service virgin ’ gold card department scale , absolutely brilliant loved virgin lounge heathrow . flight miami british airway one double decker aircraft . big believe contributed appalling service . perhaps familiarity breed contempt however , whether business first , view ba aircraft dirty bus sky . food much better . however , flight distinguished smell poo throughout journey caused mother baby , changing nappy within business class cabin , instead , wc . try enjoying lunch glass wine air around permeated smell poo . must three four baby , nappy changed regularly cabin . put screaming ’ helped , poo . cabin crew nothing , despite asked . telephoned ba customer service ended speaking lady manchester ba office told ba cabin crew many year . told changing nappy cabin allowed , completely unacceptable particularly awful passenger trying enjoy meal . wife flying first class british airway usa april also first class ticket usa booked december . sent complaint ba customer relation behalf four member family travelled british airway december 19 miami lhr put disgusting smell time quite dreadful . received response offering £300 voucher 30,000 avios . , given cost four business class flight miami london , british airway value loss enjoyment travelling stinking cabin , £75 per passenger ! given gold card holder , extremely good customer , clearly top one percent ba customer gold cardholder , behave , god know behave everybody else . tell flying virgin atlantic gold member highly positive . child young , used fly ba first class time would dream changing nappy cabin ! cabin ! complained british airway , asked changing nappy first class would allowed dinner service ignored question . numerous business class flight booked ba course next 12 month well first class flight booked .",0.11235795454545455,positive
worst service ever . lost baggage delayed flight missed connection one helping get back . british airway website broken ’ let fill missing report ’ give missing file report number way contact british airway dumbest ever ai chatbot .,-0.2571428571428571,negative
"ba 246 21jan 2023 appreciate unprofessional attitude pilot . flight scheduled departure 16:20. advised boarding time 15:20. whole flight full passenger waiting gate board 15:20 . 15:40 cabin crew board . 15:55 pilot board - sao paulo airport duty free branded shopping bag . 16:20 flight still boarding . finally push back 17:00 , 40 minute late . captain came intercom announce delay due 'traffic crew hotel airport ' . sorry captain whole plane saw pilot colleague board fifteen minute cabin crew clutching duty free pilot colleague still made time stop .",0.06250000000000003,positive
"great experience . could check online two separate part ba computer system talk . lhr delightful check clerk sorted quickly , manually ! boarded time , luggage loading halted captain spotted technical issue engineer called . time sorted missed slot took hour behind schedule . flight uneventful , plane clearly seen better day , legroom appalling handout small bottle water soggy cookie made one wish day flying ba meant something special . next time jet2 .",0.19761904761904764,positive
plane extremely dirty chocolate smudged mine child 's seat . wipe seat . landed immediately realized left camera 's bag airplane overhead cabin . would let back plane security reason went british airway team ground & refused contact cabin crew threw massive fuss manager reluctantly agreed point cabin crew disembarked . 's 3 week sign camera assumed stolen . complained british airway get automated/generic response keep checking lost property . zero customer service regular customer could mitigated willing help beginning - disappointed .,-0.13999999999999999,negative
"overall satisfied . ground staff member yvr extremely helpful & courteous . a350 month old , seat good order & comfortable standard modern day class seat , although small washroom already starting look bit shabby . cabin crew friendly & professional , & meal service carried reasonable time flight . choice 2 option main meal leg journey 1 month apart . flight departed time unfortunately upon landing lhr unable deplane quite time due staffing issue lhr fault airline , given frequent update situation flight manager & flight deck .",0.10219298245614036,positive
"always fly ba total shamble . booked manchester - london - madrid , ba first leg iberia 2nd , try wherever possible avoid ba , however manchester - london late , however ran ib flight got b gate boarding started , group 1 went board gate sounded alarm , ba removed ib flight ba flight 3 hour later ! ba reissued ticket ib could put back flight , 3 hour wasted ba ’ total incompetence . airline total disgrace , crew nice , typical ba crew oh im fabulous n't need nice paying passenger , club europe cramped terrible food !",0.06145833333333334,positive
first time using ba business class pleased service received . one waiting check in/bag drop security 2 minute . used lounge b gate area found quiet plenty food drink offer . boarding quick cabin 1x2x1 layout 12 seat although larger b/c cabin behind 30 seat . food drink plenty full good quality . service cabin crew excellent cabin manager ( lauren ) even made birthday card found wife ’ special birthday . departed early arrived jfk early well . thing disliked paying £117 select seat free wi-fi .,0.24931972789115647,positive
"son flew geneva last sunday skiing holiday le arc . flight cancelled moment prior boarding transferred flight departing three half hour later , got delayed three hour . n't load food plane forgot load baggage business class passenger earlier flight . problem happen , 's complex operation . totally unacceptable service one receives problem . offshore call centre unhelpful obstructive , wanting fob issue getting customer call special help line merely refer one webpage cut . web page often unable give information updated often refuse update input 'at time . please try later ' . access people willing help , empowered help , actually move situation forward way . 've sitting hotel waiting bag arrive two half day , unable ski due entire wardrobe case . outdated luggage 'tracking system ' , suitacase geneva 2 day ago , sat no-one willing step get delivered . incredibly heartless incompetent company .",-0.05958049886621316,negative
"price paid ( bought sale ) decent experience although club class ( business class ) seat offer legroom economy class ( using short-haul fleet 4 hour flight ) . fast track security honoured . lounge istanbul airport over-crowded also open public pay usage , causing long queue entry , badly organised . boarding smooth , cabin crew friendly service hit-and-miss . eg . people got “ welcome ” ’ ; half cabin automatically offered coffee dinner half . however , drink replenished generously regularly meal good ( choice three main menu ) .",0.1016666666666667,positive
"flight left time arrived half hour earlier scheduled ( thanks strong tail wind ) . flight full catering loaded economy passenger heathrow 3 half hour small bottle water small packet corn snack . nothing available even buy eat ! worse low-cost carrier experience sense . one light panel overhead seat towards back plan broken loose hanging unfortunate passenger 's head whole flight ( poor maintenance cabin ) . would choose another airline route future , one competitor offer full meal service route even economy cabin .",-0.008846153846153847,negative
"poor business class product , ba even close airline leader . ever way sell seat 777 2-4-2 layout . cabin feel cramped . food business class economy quality served china dish ! however , price course premier level . positive whole fight return cabin crew fantastic . felt genuinely sorry try flog poor product . would fly ba business ? option choice .",0.03246753246753247,positive
"absolutely pathetic business class product . ba even remotely competitive international airline business class market . old outdated 8 across seating - , make typing mistake - either climb across someone someone climb across gain aisle access . crew must also hate layout since reach little window opening provide service passenger 2 center seat . ba , like european-based airline factual intra-european business class product even though promote & sell business class . intra-europe flight feature 3+3 seating throughout aircraft & difference middle seat left empty `` business class '' & passenger get meal & drink , justify higher cost . ba 's trans-atlantic business class product slightly better `` narrow '' 8 across seating . biggest surprise lis/lhr & lhr/iah flight ba , fact , substantially improved food quality . shocking ! unfortunately , served worst business class configuration international airline flown . entertainment system & small screen - laptop screen twice size - like airline offering 2 decade ago . flight crew `` pleasant & perfunctory '' best one expect ba crew . ba simply never match quality carrier like singapore , emirate , qatar , etihad , eva , ana , japan , air new zealand , qantas many others . ba compete us-based airline like delta , american & united , also even universe term high-quality business class product . one biggest slap face ba expects business class passenger pay select seat , even though paid thousand dollar fly business class . several hundred u dollar trans-atlantic flight . wait 24 hour flight time allowed select seat cost . certainly another ba management decision made without functioning brain .",-0.05012561842918988,negative
"first flight british airway 13 year usual ’ fault . connecting , little interaction ground staff - staff lounge friendly helpful . cabin crew flight great - welcoming friendly . meal delicious & shortage drink offered . seat economy seat middle row blocked recline . arrived stockholm little early snow shower nice welcome back stockholm . bag ( checked jfk ) delivered safely within 20 min arriving .",0.2783333333333333,positive
"recently encountered highly disappointing experience british airway , specifically regarding customer service . initial flight leg canceled , rebooked connection london heathrow reduced mere 1 hour 30 minute . realizing impracticality , promptly contacted british airway within 10 minute request reasonable layover 3-4 hour . shockingly , customer support representative flatly refused , citing inability change flight . despite explaining logistical challenge short layover terminal change requiring additional security procedure , received assistance . add frustration , representative inaccurately noted account presented multiple option conversation . moreover , use military time format lack initial option provided exacerbated communication issue . phone email support proved equally incompetent , informed customer service outsourced india , allegedly contributing subpar service . experience left struggling rebook flight also strong resolve avoid british airway future . lack assistance , blame-shifting , overall incompetence customer service make worst experience yet . strongly advise others steer clear british airway appalling customer service .",-0.11433333333333336,negative
"check chaotic badly organised . even though two desk , one premium one economy , ended one queue , front premium check , even though passenger economy . meant travelling club higher status separate queue join . whilst waiting line another passenger went query ended forming new line front economy check desk premium passenger , unnecessarily badly organised , staff charge retrained ! security airport quick lounge . generic airport lounge airline , actually quite good overall . nice layout seating option , reasonable food drink option , outdoor terrace really nice . boarding well organised , although quite slow get everyone board .. flight probably half full still departed early think felt rush .. actually made boarding experience nicer relaxed . board club europe seat fine european business standard , although previously commented really good overall .. meal service disappointing . normal , ba stock enough proper meal option .. option limited varied quality ba really stock enough everyone good meal . sadly run time got option vegetarian sausage salad . wanted hot meal went sausage honestly say one disgusting onboard meal ’ ever cabin class , rolling mush ( similar consistency mashed potato ) sausage shape make sausage ! ba need improve meal option , make vegetarian meal something specifically request advance offer passenger choice two decent meal .. people left substandard alternative first choice run ! whilst ’ planned using , board wifi functioning available use . overall though flight fairly comfortable cabin crew friendly efficient . used avios pay flight obviously good value money !",0.1008129181424636,positive
"cnot verified | hoped would good review unfortunately ’ . flew business class lhr pdx ba nonstop . 787–8 series aircraft . flight attendant specifically mentioned eight year old recalled flying brand new . business class seat abysmal . seat window facing backwards . divider , position boarding , taxi , takeoff landing , literally foot away person aisle seat facing forward , ’ help stare one another . ’ avoided . horrible . service ’ good either . flight attendant pre-dinner drink . came back ask choice dinner , said none selection left . little upset nothing else appealed . came back later , said part aircraft meal selection wanted . ’ sure ’ coordinate begin . offered wine drink dinner . meal put front flight attendant never came back clear tray . overall , flight good . flew american back ba paid $ 6000 round-trip . ’ fly american . preferred carrier united lufthansa . ’ never fly ba .",0.09370265151515152,positive
"going fly frankfurt glasgow london flight london frankfurt cancelled . meant stay overnight london accommodation etc . rebooked flight london city airport 2h train get uber take hotel £250 total ( london price ) . reassured phone would get money back . flight london city airport cancelled rebooked london heathrow two day later . cancelled flight rebooked new one lufthansa urgently get work needed money . never received money back hotel , compensation cancelled flight 1 , compensation cancelled flight 2 , extra food pay , uber , actual cost flight . first transferred 3€ british airway . stopped replying told issue `` weather condition '' although non-ba flight going . lost £700 total never got compensated loss work day either . really feel like n't care people . worst service/airline ever .",0.029720279720279727,positive
"much better experience time around . flew cpt lhr new a350 . checkin efficient . used bidvest lounge cpt better ba 's lounge . boarding speedy . new business class club suite good . slightly irritating directed wrong seat ( 1a instead 1k ) meant settling passenger 1a showed . arranged seat switch . second time row happened . ca n't ba staff memorise side plane get right ? captain 's announcement short point . welcome drink served correct temperature i.e . cold ( first time ever - previously ba always served welcome champagne warm ) . ife system good - everything worked . felt slightly cheap business class passenger pay wifi . bother . cocktail good . nut came cheap plastic tray naff ... airline bring something classier . female flight attendant came take order asked rooibas panacotta chicken breast . repeated back `` want p c '' . bizarre thing say misheard . thought said `` want beef sea '' ? confusion reigned explained checklist passenger order abbreviate first letter saying `` p '' panacotta `` c '' chicken . bizarre repeat back order passenger code . say , `` confirm panacotta start chicken main dish '' , like every restaurant / airline world ? internal coding food ordering exactly - internal . even looked irritated understand jargon first time . food , came , excellent . much much better recent flight . read somewhere ba changed caterer . , show . panacotta superb chicken ... good restaurant quality . wine ok good definitely good excellent . feel food got better ba business class , wine got worse . certainly compared air france also flown recently . wine brought time ( afer finished eating lass time flew ba business ) . cheese also good teeth crackingly cold last time . good night 's sleep . plenty snack wanted ( run ) . breakfast excellent coffee hot ( previously lukewarm ) . vastly improved service offering . staff seemed rushed foot ... would hurt extra flight attendant look many business class seat . overall summary : vastly improved passenger proposition . would 10/10 deduct point showing wrong seat another point bizarre interaction female flight attendant repeated food order back using internal jargon code .",0.20307553143374035,positive
"terrible business class experience ba . flight delayed 4.5 hour , plane old problem least 4 seat business class cleaned properly prior departure . food terrible always ba one choice available advertised menu . result delay missed connecting flight heathrow instead putting u next connection chose second last flight day - also delayed hour meaning additional 4 hour delay whilst heathrow . point advised compensation right ( despite asking check connection ) provided voucher delay . flown etihad , qatar virgin business class equivalent last year clear see big gulf ba rival .",-0.10879120879120882,negative
"ba a380 's showing age , hopefully update interior soon let especially flight last 11 hour . cabin crew good helpful . dinner ok breakfast grim . board entertainment latest seat back usb point n't work . upside ba 1 2 airline fly route directly pricing reflects , 're prepared lay better airline .",0.21000000000000002,positive
"credit ba - flew singapore recently also back doha london experience great . service fantastic quality food , entertainment left feeling ba got together previous average experience . definitely notice difference staff ba - far approachable outgoing compared cold corporate middle eastern airline crew . nice one ba 2 great flight .",0.1273809523809524,positive
"check area premium class gatwick nice , queue arrived able drop bag quickly . premium security gatwick fine . flight delayed due nats issue , member staff arriving lounge let know . lounge nicevand ’ comfortable . excellent range food drink . drink would expect . food wise sandwich , soup , pasta , salad , fruit , spanish stew , well turkey ham pie mashed potato , roasted parsnip carrot gravy . really good particularly nice see many option . boarding pretty slow , although gate crew good job keep well organised allow priority passenger board first . well documented onboard experience term seat ba europe business pretty poor , line european carrier sadly . said , seat well padded comfortable adjustable headrest quite good . board catering excellent quality . lucky get preferred option roast turkey , several people sat near ’ lucky . understand meal option may run meal option roast turkey trimming , vegetarian cottage pie chicken salad really stocking enough every passenger get proper meal failing , allow order advance service stock meal people want eat . whilst fully support desire minimise waste , food cost , people really really able get ideal meal option . unfortunately one people affected reacted badly took cabin crew unacceptable .. also lost bit perspective serious situation actually ! cabin crew nice , friendly professional , little slow .. point detracting positive experience . ground service gran canaria pretty poor , priority bag clearly meant nothing . 95 % bag coming priority , mine came halfway bag delivery demonstrates poor delivery service fulfilling service promise customer . overall though nice flight , paid using avios £1 complain .",0.17946212121212116,positive
flight took little late due heathrow congestion still landed schedule . boarding smooth onboard service efficient . small snack served free bottle water ; additional item available purchase . cabin toilet clean . overall unremarkable flight good way !,0.14053030303030303,positive
"ba great air ! ... sell connection thru london heathrow terminal 5 ( private , ba-only terminal ) practically able make . 90 minute stopover time , european flight inbound , transatlantic flight outbound , arrive terminal gate time ... book , security ! endless line , slow process . boarding start nowhere near x ray , .... train ride withing terminal ( different , distant building ) . almost impossible make . lot stress .",0.04083333333333333,positive
"broken leg 2 day return flight lisbon london . called get assistance british airway , hoping wheelchair assistance , easier seat get , possibly upgrade could stretch broken leg , cast . airline failed front . quoted u price €6,000 ( traveling husband ) , could . almost n't let plane , trying interpret medical report . attempt change seat , near back . single concession made allow board 1st , offer wheelchair , swing aisle seat using arm rest 21 row seat , aisle wide enough crutch . might add , nearly 70. exit way . wheelchair waiting heathrow , hop onto bus crutch change terminal nearly took tumble . took long get wheelchair hold connecting flight ( another airline ) last board . flight allowed u upgrade business class , reasonable price , took great care .",-0.013025210084033607,negative
check mia straightforward . ba use american flagship lounge near gate d30 excellent . flight delayed 1 hour . boarding chaotic . board staff fine . seat fine product ageing . post take service prompt . slept 6 hour . noticed club world ba ditched rose champagne shame . pre arrival breakfast ok. slow deplane . luggage ok .,0.36083333333333334,positive
"never saw terrible customer experience . plane landed already 30 minute late : despite operational delay , boarding took 1 hour crew know place luggage . long 1 hour boarding process , captain apologise . extremely frustrating occurs night flight , forcing passenger lose train connection home .",-0.4375,negative
"flown ba year , read review preparation , needle say boarded flight low expectation . pleasantly surprised flight ok. left lhr minute early arrived jnb ahead schedule . cabin crew , although good carrier attentive professional . onboard catering disappointment unlucky miss chicken given sloppy pasta . board entertainment never ba 's strong point sadly n't changed . unfortunately ba prestigious carrier bad ( experience ) review suggest .",-0.06555555555555556,negative
"dear community feel compelled share utter frustration disappointment defined recent travel experience british airway . buckle , folk ; one 's rollercoaster . july 16 17 , 2023 , displeasure flying british airway ba709 ba7 , let tell , nightmare . initial flight zurich ( zrh ) london ( lhr ) ba709 faced seemingly unavoidable one-hour delay upon arrival lhr . , course , resulted missing connection tokyo , triggering automatic rescheduling flight tokyo ( hnd ) via beijing air china . oh , fun n't stop — flight ca183 also delayed , turning 16-hour delay grand total 23 hour , finally arriving tokyo 23:00 instead promised 7:10. cherry top ? four checked-in suitcase decided take detour n't join tokyo , forcing waste additional two hour filling form baggage center . finally got lost luggage back july 23 , make easy , right ? wait , 's ! return flight tokyo zurich ( ba8 ) august 8 also danced delay tune , making question punctuality myth british airway . cumulative impact delay torpedoed vacation plan , stealing whole day scheduled activity , including guided tokyo tour . n't enough , dig deeper pocket unforeseen expenses—extra airport transfer , tour operator assistance fee , emergency purchase , airport meal , international call rearrangement . lack assistance lhr airport icing bitter cake . installing ba app get basic information alternative connection flight hassle , fact ba clerk could provide info person downright infuriating . british airway , 've left sour taste mouth dent wallet . 's hoping take feedback seriously step game right , 's good look . frustrated fed , bert",-0.0032467532467532487,negative
quick bag drop first wing many passenger use fast track security main terminal . direct entry concorde room outside security south . ate excellent breakfast served promptly . concorde room nice place wait flight interesting memorabilia excellent bar . boarding c gate disorganised slow . board cabin crew excellent . good choice beverage high quality . food good . seat comfortable . first bedding provided . time arrival miami . baggage took 1 hour arrive,0.4200000000000001,positive
"4 hour takeoff received mail stating cryptic message disruption expected limit many plane leave time . capacity heathrow airport really hit british airway surprise , 4h departure ? anyhow - took one hour delay - forced check hand luggage . travel hand luggage avoid waiting ultra slow processing checked luggage . overall 2h later home planed , really reason , due incompetent people . service level far worse ryanair triple price . really never . thanks nothing .",-0.04821428571428571,negative
"recently delay british airway bru lhr due staff shortage . announced 2 hour holding delay would board u immediately hope clearing gate leaving early . wait full 2 hour inside airplane . plane old , dirty , power seat . staff provided small bag pretzel 250ml water passenger 2 hour delay 2 hour flight . option purchase food drink . entertainment option available . oneworld emerald elite member upgrade member based status . first class lounge heathrow overcrowded , understaffed poorly equipped . help desk completely unhelpful error arises delay cancellation - even top status . avios point system devalued near worthlessness requires fee book reward nearly equal price revenue ticket . british lost way recent year moved world-class airline budget airline much worse service timeliness ryanair easyjet .",0.006944444444444438,positive
"5 day flight , advised ba cancelled asked u rebook . flight 1 hour 1 hour original flight made u take one 3 hour earlier . original ticket ( return flight week later ) included checked bag . arrive heathrow check told ticket n't included bag pay 75 pound take . explained original ticket bag checked system confirmed did- one ! would make effort sort told u pay would remove u flight . choice pay , thinking pretty easy get refund . 15 month 10 email later still seen penny . every time ask refund state long waiting get inane email saying department take longer others respond ! absolutely hopeless airline stuff booking first place even worse customer service even attempt solve problem check even could see mistake made system , compounded unable investigate simple claim , refund 150 pound 15 month .",0.11972222222222226,positive
"booked flight bucharest manchester 2h 45 ’ layover heathrow . flight delayed bucharest atc strike . arrived heathrow 40 minute later scheduled still enough time catch connecting flight . unfortunately stranded plane waited long time disembark plane due lack staff slot shortage ( ’ common problem ba heathrow ) . missed connecting flight delay told wait night freezing airport first flight next day . shameful 10£ food voucher joke considering ridiculous price lhr . accommodation offered sleep cold airport . asked compensation sent long text lame excuse sorry , compensate anything . ’ imagine worst airline ba regarding customer care . money rather way treat customer . last time lifetime flying joke airline .",-0.2348958333333333,negative
"booked online month ago hitch replacement aircraft meaning chosen seat different . informed prior departure could amend . bag drop man t3 n't smooth suspect man fault . shuttle boarding slow delayed meaning rush lhr t5 . flight cpt full left le time . cabin clean pe expected , sufficient leg arm room plus little perk drink . complaint seat actually recline far . staff good first hour service , especially george . food quite tasty one option n't loaded . breakfast also quite tasty landed time . fly ointment case arrived late carousel later notice broken , likely cpt . pleasant surprise .",0.10059523809523808,positive
"flight time . crew polite . story outward flight . find ba europe generally pretty good , though regret substituted prosecco champagne list drink buy economy ! many complaint ba airline revolve around lost luggage never check bag , even long trip .",0.255,positive
"infrequent flyer , british airway always first choice . reassurance comfort service , quality , luggage allowance etc . fact ’ never flown budget airline . recent flight changed view cause reflect actually getting money ba . flight around hour delayed way , cabin ground staff service ok. facility ( lack ) disappointed . flight approx 4 half hour thing offered half cup water poured bite sized banana slice cake . fact return journey ’ even offered water ! top ba longer medium screen select something pas time away . ’ even obligatory flight journey . wifi poor . ’ even access shop . however , fee much available . explains ba record profit £1.52bn . , question , paying ? sure opt budget airline . transparent offer pay , decide choose . ba stand basic airway ’ go elsewhere get basic cheaper .",0.044642857142857144,positive
"1. ground crew heathrow left 60 passenger luggage . 3 bag . 2. heathrow ground crew left 1 behind 1st two received next day . 3. heathrow ground crew lost 3rd bag 4 time phone 3 hr course week ! 4. due , spend $ 500 health beauty item wife cruise . 5. british airway said might reimburse 3 month . 6. spend $ 100 cab fare barcelona bacelona ground crew ( iberia ) claimed delivered u . 7. heathrow ground crew made u 15 minute late arriving back heathrow cruise . actually landed 10 minute early , incompetent people still ready u . 8. heathrow ground crew caused u leave 45 minute late even though passenger boarded ready 15 minute departure time . probably mean miss connection anchorage . ba clearly care know operate ground base ... shameful . ba joke embarrassed ca n't operate like normal airline . grasp concept even small hiccup cause mass ripple chaos people .",-0.10437500000000002,negative
"london heathrow gibraltar 24th october 2023. shall start reference booking process . used ba website reserve seat food website easy use clear every aspect . flight due depart terminal 3 passenger bussed good 15 minute different part airport aircraft stand . boarding flight cabin-crew kept low profile maintained entire flight . captain made 3 brief announcement flight . in-flight entertainment . seat clean comfortable enough short flight . lack catering overt . tiny bottle water inedible “ breakfast bar ” one use online system order even drink course pay . passenger next could use online system doe seem work cabin refused sell coffee fault . moreover , usb charge point work either . given early hour flight poor show even sale item available trolley service . system ba place good enough . flight arrived on-time . disembarkation inefficient though poorly managed crew seen . crew wearing new ba uniform seems reflect downward trend airline . candid , difference ba service so-called “ budget ” rival . route ba monopoly option use service different company .",0.1309288537549407,positive
first time flying british airway would hesitate fly economy . flight attendant pleasant efficient . excellent special meal ( low sodium ) . comfortable space economy . one better flight .,0.42404761904761906,positive
"using ba average say pretty satisfied . ba somehow experience cancellation delay time . second , in-flight service usually weak . food portion small cabin crew helpful especially come drink request . screen a380s renewed full scratch size a321s . especially longer flight , entertainment system becomes important . also welcome package except pillow small blanket . would expect ba . flying u anywhere except uk , would recommend considering airline . flying to/from uk directly , ba could one choice .",0.10576923076923077,positive
"flew istanbul london business class . half flight child watching ipad loud phone plugged - three row front disrupted flight could hear headphone . staff thought fine refused tell mom turn . acceptable flight especially business class ? airline turned zoo ? staff given training customer service ? child allowed disrupt passenger ? told staff laughed . ba customer service disgrace . 've even mentioned food bad , really bad .",-0.04999999999999995,negative
"flight departed hour late due late inbound plane . plane full , half economy class passenger forced check larger cabin baggage gate boarding , making complete mockery hand luggage allowance advertised . lot passenger board stressed missing onwards connection due delay ( miss next gate closed time disembarked heathrow ) . onboard service ok minimal - ba gave full-service airline time ago . concerning trying get hold customer service make change booking deal problem non-existent . airline seems make deliberately hard customer contact .",-0.07055555555555555,negative
"hate british airway ! get london oct 3 next flight cancelled . stand line 1200 people get fixed tell everyone leave airport call fix . book u next day .. via online . n't offer voucher hotel , miss tour . trying get home istanbul . plane started loading hour ago . explanation . may miss next flight . never travel . problem april 2022 flight .",-0.11666666666666668,negative
"ba flight porto london heathrow t5 operated finnair using finnair plane crew . advised ba shortly booking , option change flight preferred . although business class cabin similar layout ba club europe , i.e . middle seat kept free , wife felt seat comfortable legroom slightly better . service good board meal tasty ( chose beef cheek ) . good landed heathrow ! although passed passport control without delay , designated baggage reclaim , waited waited ! hour ten minute went ba baggage counter ask going . seemed unaware issue , said would find ! next hour various passenger also requested information despite various announcement list different excuse almost 2½ hour bag finally arrived . frustrating say least . subsequently complained ba , 4 week explanation automated message customer service ‘ experiencing exceptionally high volume ’ . response say lot !",0.10750000000000001,positive
"customer service ( call centre etc ) atrocious sometimes callous . ’ care . long wait speak anybody , power actually solve anything , call cut halfway without resolution anyway . flight cancelled ( original one ) ’ really left nobody care . onboard service so-so short haul ’ “ semi-low cost ” confusing never know expect . time given bottle water ( ) small snack , whilst anything else paid . yet flight apparently pre-order additional food . ’ confusing , make dependable . cabin baggage theory generous compared competitor economy asked half passenger flight check cabin baggage gate due lack space overhead cabin , leading long boarding delay . whole offering ’ thought well . usb power supply work throughout flight ( contrary announcement power available seatbelt sight turned ) pointless providing socket first place . first choice airline route trying use avios point totally abandon . fail see deemed 4 star airline .",-0.05833333333333335,negative
"frequent flyer ba last 15 year . noted rating given , frankly , understand ba score three star aspect service . nutshell , ba placed profit margin passenger appreciation . fact hammered home return leg , club europe . quite alarmingly , ba appears place profit passenger safety extending `` business class '' seating beyond emergency exit row failing ensure seated exit row physical capacity actually open door incase emergency . reassured see elderly slightly built woman seated responsibility opening overwing exit need arisen . short-haul business ( club europe ) simply joke useful gaining valuable tier point lounge/pre-boarding benefit . cabin crew service excellent , lack space reduction refreshment choice , etc . place million 'air'miles behind competing airline , qatar , turkish emirate understand true definition customer appreciation hospitality . ba consistently eroded value executive club seems impression recent change obtaining avios point booking process benefit passenger - really ? want support ba enjoy flying point started penny pinching became deserving name `` budget airway '' attached photo taking recent itinerary highlight difference customer care/appreciation british airway another airline used trip . flight around 4 hour duration , day . guess one show ba 's in-flight offering !",0.14074074074074072,positive
"downgraded business premium economy . took three month get back offered 200 pound 400 aud . difference business class premium economy ( never fly ) $ 3000 aud difference economy business $ 6500 aud . owe least 1500 pound fair 3250 pound . downgrade insulting incredibly painful recent cancer operation back injury pointed - need lie . wait get around numbing . insult offer slap face continue degradation . people dealt airport earth , honest hard working people . actual staff plane warm friendly - helpful . system ba operates sort medieval torture .",-0.029761904761904774,negative
"already delayed aircraft landed apart small ba logo rear fuselage , indication carrier really . boarding turned farce passenger group told wait one queue order board , informed wrong place boarding n't allowed yet . interior cabin reminiscent ba cabin twenty year earlier except tight legroom uncomfortable seating made budget airline feel luxurious . crew ba unknown charter company . service slow , usual , choice food purchase ran 'd reached row 24. requested cup tea never appeared . thank goodness airport purchased water tiny offering pretzel . officious senior flight attendant , 'd facilitating 'club europe ' appeared economy immediately slammed armrest ( whilst still mid flight ) making already uncomfortable journey feel worse . `` cattle class '' definitely ! say happy land disembark understatement . never ba , never !",-0.1099206349206349,negative
"caught gatwick cancellation fiasco ; point smooth check ( unable online part group travel ) security , flight cancelled ; ( denied entry security departure result ) . point discovered ba gatwick ba , masquerade , unable help provide little assistance unless 'real ba ' provide information , even though baggage airside , n't clue could get back . , however , thanks supervisor business class check , came assistance help predicament- baggage retrieval , information claim , revised ba flight lhr following evening . ( difficult give rating cabin service n't even board aircraft )",-0.09861111111111111,negative
"ba real problem boarding 's flight . get first fill luggage bin 2 bag , one supposed small seat . cabin staff n't bother implementing rule . subsequent passenger mill aisle , bumping , searching space . boarding flight took hour result nonsense . incoming flight late already 90 minute flight 90 minute late .",-0.06666666666666667,negative
connecting flight london glasgow canceled forced wait 12 hour airport new flight . received luggage glasgow discovered luggage soaking wet . wife ’ luggage content wet air dried .,-0.11272727272727275,negative
"worst airline ever flown . allocated back row next toilet galley . chance getting sleep , question asked possible seat movement ignored getting bumped entire time cabin crew walking pushing kart aisle without one apology . would better sitting luggage compartment .",-0.07619047619047621,negative
"excellent service level , proactive crew superb food beverage . found aspect service superior ba business class , even new ba club suite . first class felt exclusive , dedicated crew clearly used working premium cabin , enjoying work , proactive , friendly , respectful food beverage offering considerable step business class . seat , sliding double door spacious , well designed comfortable . british airway offered solid first class service , concorde lounge boarding ( actually group number change ) warm genuine welcome boarding . consistent , solid , comfortable service start finish price right , would hesitate book first class british airway .",0.33188311688311695,positive
"ba standard continue decline every time fly . time , 45 min late departure , seems norm ba , information rude clueless boarding gate staff . club lounge overcrowded , dirty grubby cleaning staff could cope . many cutback ba going apply become truly low cost . 35 year veteran user ba , people complained alex cruz cutting cost , past 3 year seen decline quickly latest ceo . one read occasional article ba improving thing , yet see anything substantive . seem british staff left amongst cabin crew , maybe time name change give flag carrier status proper low-cost - sadly staff service declined year year . onboard , catering remains poor surprised & co produce rubbish meal sampled turkish airline equivalent august superb - guessing ba tight budget . onboard wifi service joke avoided .",-0.02517006802721087,negative
